	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_faecis	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiaceae_bacterium_JC118	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacillus_unclassified	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Eggerthella_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Subdoligranulum_unclassified	Sutterella_wadsworthensis	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
HSM7CYZT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1423	0	0	0	0	157	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	54	0	0	117	0	0	0	6	486	34	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1104	0	1066	0	0	0	0	0	0	0	0	0	4474	0	997	0	3	0	0	0	0	50	7
HSM7CYZV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3943	0	0	0	0	183	0	0	0	1	0	0	0	52	0	0	0	0	0	0	0	16	0	0	307	0	0	0	2	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1442	0	1475	0	0	0	0	0	0	0	0	0	361	0	420	0	1	5	0	0	0	1312	0
HSM7CZ14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1327	0	0	0	0	72	0	0	0	0	0	5	0	5	151	0	9	0	0	0	0	1	0	0	784	0	0	0	3	1817	0	0	0	0	0	0	0	1	1165	0	0	0	0	0	0	0	2	0	0	0	0	1644	0	1647	0	0	0	0	0	507	0	0	0	111	0	80	0	0	30	0	0	0	634	0
HSM7CZ2Z	1125	308	0	675	1	0	2	0	0	0	0	0	0	0	1888	1	423	1344	396	1269	2	123	0	0	0	1	0	0	33	12	0	0	0	7	166	0	0	0	0	28	0	0	0	64	48	0	3	0	0	0	3	0	1	14	219	0	0	254	1	0	1	2	0	0	18	0	0	10	0	0	45	0	0	877	48	0	0	1	68	47	0	23	0	0	4	96	119	14	215	0	0	0	0	0
HSM7CZ32	0	0	0	57	0	0	0	3	0	0	24	0	67	0	2	0	26	3798	12	1808	4	0	22	0	0	0	0	0	0	0	0	58	0	18	31	0	823	0	0	396	0	112	0	0	138	0	0	0	0	60	0	0	0	0	20	3	0	113	0	81	0	0	4	1	0	0	0	0	0	0	0	5	45	0	0	0	0	0	6	0	33	0	3	315	0	40	0	0	27	0	22	18	808	998
HSM7CZ36	3	1	0	7	0	0	0	0	2	0	0	0	0	0	45	0	7	1706	6	144	104	9	0	0	0	0	19	3	0	0	0	77	2	30	1	0	1977	66	0	629	0	57	0	0	451	0	0	3	0	307	120	966	0	0	3	0	0	1	353	0	135	0	0	0	0	0	0	0	0	0	9	0	0	678	0	1	0	0	0	0	759	0	0	555	1	121	0	0	6	0	3	9	347	277
HSM7CZ38	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	4558	0	2115	875	0	0	0	0	0	0	0	0	0	0	14	0	5	0	0	224	39	0	63	0	27	0	0	37	0	0	1	0	93	8	81	0	0	4	0	0	8	9	0	1	0	0	0	0	0	0	0	0	0	0	0	1102	305	0	0	1	0	0	0	4	0	0	10	0	6	0	0	3	0	3	8	269	122
HSM7CZ3A	290	63	0	71	618	12	16	0	0	45	342	0	355	34	0	0	30	1239	1	732	2566	14	108	4	0	2	25	2	4	0	0	0	0	1	0	0	0	0	23	0	0	0	0	5	0	54	0	0	0	0	2	0	4	6	1292	5	0	764	0	0	0	0	13	14	2	0	8	5	0	91	88	39	401	0	29	0	0	10	0	0	199	4	38	0	13	203	0	0	113	0	0	0	4	0
HSM7CZ3C	21	39	0	9	488	32	1	0	0	11	350	0	73	190	1	0	24	981	2	931	2556	17	48	2	0	1	30	3	8	0	0	0	0	1	0	0	0	0	60	0	0	0	0	3	0	38	0	0	0	1	1	0	0	0	198	2	0	2334	1	0	1	0	0	50	2	0	0	16	0	75	67	204	433	0	42	5	0	6	0	27	231	4	40	12	2	135	0	0	192	0	0	0	0	0
HSM7CZ3E	98	212	0	82	765	140	26	10	0	62	276	0	278	216	37	0	70	558	15	202	1957	44	598	2	0	17	42	2	8	0	0	1	0	11	3	0	0	32	150	0	0	0	0	5	0	34	0	0	2	1	0	0	7	4	730	55	0	181	16	0	3	0	0	4	7	3	15	60	0	67	283	76	254	0	62	3	0	1	16	0	3	30	928	20	34	654	0	0	530	0	0	0	0	0
HSM7CZ3G	148	186	0	21	878	260	1	3	0	22	636	0	34	470	3	0	439	1392	4	225	1932	89	560	0	0	0	29	2	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	266	33	0	854	2	0	0	0	10	1	5	0	0	9	9	181	94	185	442	45	41	0	0	11	70	6	0	7	34	0	3	37	0	0	309	0	0	0	0	0
HSM7J4GD	0	0	0	50	484	64	0	1	9	5	1557	0	131	9	267	0	10	1	784	424	680	3	0	0	0	0	44	5	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	12	3	0	0	73	0	2	0	23	7	0	0	396	6	0	0	0	0	0	14	0	0	7	0	96	19	0	293	0	0	0	4234	12	0	0	0	0	0	0	2	42	0	0	228	0	0	0	0	0
HSM7J4IC	0	27	0	921	1	1	7	15	0	0	1	0	828	0	0	0	1826	1	175	1746	6	0	330	0	0	25	23	3	18	0	1	1	0	1	34	0	0	3	11	23	6	0	0	0	22	0	4	2	0	0	0	0	0	0	1359	0	0	895	11	0	0	4	0	0	0	0	3	4	0	190	37	9	1105	0	9	0	0	0	3	0	52	0	76	0	1	23	0	0	72	0	0	0	85	0
HSM7J4IO	12	12	0	26	0	2	12	0	0	0	5	0	0	5	263	0	202	121	92	140	20	15	0	0	0	31	0	0	356	0	0	4	10	0	417	1	1	2	0	95	0	0	12	220	1569	0	33	0	0	0	0	0	70	259	896	0	0	668	0	6	13	0	57	7	121	0	4	13	0	0	47	0	5	81	450	4	0	0	0	188	1300	26	0	1	26	207	0	0	1868	0	0	0	1	2
HSM7J4IP	0	55	0	185	0	0	0	0	0	0	0	0	0	0	2785	0	624	1562	335	597	0	185	0	0	0	0	0	0	40	0	0	0	2	0	4	0	0	0	0	6	0	0	0	8	146	0	2	1	0	0	0	0	0	28	441	0	0	971	0	20	4	0	0	0	19	0	0	6	0	0	19	0	0	588	54	6	10	7	0	52	131	31	0	0	1	113	0	0	954	0	0	1	2	2
HSM7J4IQ	1	84	0	134	29	6	2	0	0	0	8	0	5	2	3494	0	482	1506	250	454	18	250	0	1	0	2	0	0	35	0	0	0	0	0	118	0	0	0	2	8	0	0	9	46	87	0	12	2	0	0	0	0	36	9	1155	0	0	537	0	0	1	0	0	7	100	0	3	2	0	0	12	0	7	89	44	0	0	4	0	333	0	15	9	14	27	229	1	0	318	0	0	0	0	1
HSM7J4IR	41	80	0	258	3	0	3	1	0	0	0	0	0	0	2686	0	335	2100	297	403	3	158	0	0	0	0	0	0	54	0	0	1	2	0	318	0	0	0	0	3	0	0	7	25	198	0	6	0	0	12	0	0	18	14	760	0	0	544	0	5	4	0	0	5	102	0	7	15	0	0	28	0	0	371	53	0	0	16	0	341	0	58	4	5	7	51	0	0	594	0	0	0	0	2
HSM7J4IS	5	21	0	90	0	0	2	0	0	0	1	0	2	0	3387	0	1245	1139	259	479	0	183	0	0	0	0	0	0	83	37	0	0	2	0	133	0	0	0	0	1	0	0	0	13	470	0	4	2	0	0	0	0	5	5	721	0	0	460	0	0	6	0	0	0	65	0	2	4	0	0	9	1	2	366	90	0	0	13	0	194	0	25	0	3	5	96	0	0	360	0	0	0	3	3
HSM7J4J7	0	5	0	0	0	23	3	0	0	0	1031	0	0	1436	487	1	434	4	0	730	3751	68	0	0	0	7	0	0	21	0	7	11	2	0	65	3	1	2	0	0	0	1	0	0	0	8	23	0	0	239	3	0	15	7	147	0	8	336	0	0	2	1	232	0	9	0	6	0	0	67	0	0	523	0	25	0	0	1	0	18	2	0	0	20	3	57	0	0	144	0	5	0	0	3
HSM7J4J9	0	207	0	0	0	76	2	0	0	1	1474	0	0	1137	480	0	266	1	0	628	3689	41	0	0	0	5	0	0	30	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	6	0	16	1	77	0	16	452	0	3	1	1	149	0	1	1	3	0	0	152	0	0	764	0	34	0	0	2	0	7	6	0	0	32	2	142	0	0	78	0	0	0	0	1
HSM7J4JD	0	102	0	0	8	93	1	0	0	0	1781	0	5	1067	637	0	538	1	10	1159	2165	86	0	0	0	0	0	0	7	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	10	26	0	0	0	0	0	5	1	169	0	9	863	0	19	0	0	156	0	1	0	2	0	0	174	3	0	646	0	12	5	76	2	0	4	1	0	0	18	2	70	0	0	32	0	5	1	21	1
HSM7J4JF	0	1104	0	0	0	279	3	0	0	4	1843	0	0	256	177	0	932	0	0	1285	1636	77	0	0	0	5	0	0	9	7	2	4	4	0	7	0	4	2	0	13	0	1	0	0	0	13	14	0	1	68	0	0	19	13	204	0	56	569	6	0	0	0	125	0	3	7	2	2	0	290	6	0	357	375	13	0	0	0	0	10	0	0	0	26	5	56	0	0	104	0	0	0	0	0
HSM7J4JH	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	0	0	8	0	0	0	84	1162	0	0	5587	0	787	0	0	0	0	0	0	0	0	0	135	14	0	0	0	339	0	0	2	0	608	0	0	5	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	11	0	19	27	15	290	0	354	33	0	287
HSM7J4JJ	2697	0	0	0	0	0	0	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	4	0	4	45	0	2	185	0	59	0	0	0	0	404	0	0	2	5	145	0	0	0	0	1053	0	0	4763	0	84	0	0	4	11	0	0	0	98	14	0	8	0	0	0	0	1	0	5	145	0	22	5	41	10	1	32	8	14	35	0	2	1	0	42
HSM7J4JN	6276	0	0	0	0	0	39	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	3	0	14	100	5	3	21	0	28	0	0	0	0	335	0	0	3	0	169	0	12	0	0	780	0	0	1696	0	15	0	0	3	21	0	0	16	52	9	0	0	0	0	0	0	2	0	165	0	0	0	0	18	38	5	29	1	0	105	0	1	3	6	10
HSM7J4JP	3433	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	1	0	0	21	1	1	11	0	9	0	0	0	0	141	0	0	4	1	122	0	19	0	0	1021	0	0	4957	0	17	0	0	0	3	0	0	10	22	8	0	8	0	0	0	0	0	0	78	4	0	0	0	13	6	3	16	0	0	7	0	0	1	2	6
HSM7J4L5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5423	1	1918	1508	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	16	1	0	0	0	4	0	0	25	0	0	0	0	33	13	68	0	0	6	0	0	3	7	0	4	0	0	0	0	0	0	0	23	0	0	1	360	122	0	0	0	0	325	51	0	0	0	8	0	32	0	0	0	0	0	0	35	3
HSM7J4L9	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	1	3138	0	3077	711	13	0	0	0	0	53	12	0	0	1	12	31	5	9	1	314	29	0	15	0	0	0	0	486	0	0	0	0	204	0	36	0	0	2	0	0	911	17	0	8	0	0	12	0	3	0	0	0	0	15	0	588	0	0	0	1	0	12	65	1	0	0	27	0	62	0	0	30	0	0	0	55	31
HSM7J4LP	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0
HSM7J4MK	119	434	0	15	1255	305	7	2	0	32	787	0	33	312	4	0	38	1386	5	102	1132	5	682	0	0	6	33	2	4	0	1	0	0	3	2	0	0	0	1	1	1	0	0	4	0	4	0	1	1	2	3	0	5	0	1676	7	0	277	12	0	4	0	0	1	2	0	5	27	0	125	174	68	239	0	34	0	0	27	0	0	0	21	63	4	9	188	0	0	311	0	0	0	0	0
HSM7J4MS	0	23	0	41	0	0	0	1	0	0	659	0	512	1	39	0	3991	14	6	813	0	200	72	0	0	68	9	0	12	0	1	4	22	0	110	0	0	5	353	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	43	0	0	454	2	5	0	0	0	31	1	0	0	1	0	143	64	30	1453	425	20	0	0	0	0	0	2	0	0	155	3	50	0	0	90	0	1	0	44	4
HSM7J4MW	0	29	0	391	0	0	4	4	0	0	14	0	1640	0	7	0	1862	0	706	1226	0	0	296	0	0	62	30	4	16	1	0	0	0	0	59	0	0	1	13	28	9	0	0	0	0	0	2	0	0	1	0	0	0	0	358	0	0	728	6	5	0	1	14	0	0	0	1	1	27	293	225	15	1256	0	8	0	0	0	496	0	0	0	29	3	0	21	0	0	71	0	0	0	37	3
HSM7J4MY	0	0	0	24	332	13	0	0	0	0	560	0	78	48	412	1	6	6	737	815	534	6	0	0	0	0	17	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	4	0	59	0	0	0	6	12	0	0	735	5	5	0	0	0	0	29	0	0	5	0	83	9	0	238	0	0	0	4675	12	1	0	6	0	0	0	0	24	0	0	494	0	0	0	0	0
HSM7J4N4	0	0	0	20	626	110	0	1	15	4	498	0	144	37	304	0	17	3	570	861	575	10	0	0	0	0	145	10	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	28	13	0	0	174	0	5	0	187	24	0	0	1452	20	19	2	2	0	0	105	0	0	17	0	102	14	0	75	0	0	0	2394	155	0	0	0	0	1	0	6	163	0	0	1081	0	0	0	1	4
HSM7J4N6	0	1	0	11	130	10	0	0	0	1	155	0	57	12	233	0	10	44	287	251	249	11	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	2	6	0	0	77	19	1	0	17	10	0	0	792	0	6	0	0	0	0	12	0	0	5	7	28	6	0	48	18	0	0	7013	14	0	0	6	0	0	0	3	41	0	0	389	0	0	0	0	0
HSM7J4N8	0	0	0	14	238	25	0	0	5	1	620	0	101	18	112	0	7	1	472	700	482	2	0	0	0	0	48	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	162	12	4	0	9	3	0	0	875	8	9	1	0	5	0	14	0	0	4	2	51	14	0	178	0	0	0	5226	20	4	0	0	0	0	0	1	8	0	0	530	0	0	0	0	2
HSM7J4NA	0	0	0	38	486	48	0	0	8	14	1086	0	152	41	300	0	23	1	933	955	717	36	0	0	0	0	89	8	0	5	3	1	2	0	10	0	0	0	1	0	2	0	4	0	0	21	6	7	0	360	10	39	0	54	2	0	0	1051	27	3	2	0	0	0	29	0	0	18	0	127	48	0	325	0	0	4	1871	16	0	0	68	0	0	0	4	101	0	0	843	0	0	0	0	0
HSM7J4OB	328	133	0	87	647	105	33	1	0	41	656	0	74	188	6	0	219	286	3	133	1768	28	292	59	0	5	13	1	3	0	0	0	0	1	0	0	0	0	13	0	0	0	0	39	0	84	0	0	0	4	0	0	17	15	829	2	0	2633	7	0	0	0	0	9	16	0	31	22	0	61	88	73	200	0	25	0	0	52	0	147	0	7	63	5	78	79	0	0	287	0	1	0	1	4
HSM7J4OE	92	132	0	34	719	182	16	0	0	110	436	0	84	83	1	0	117	432	7	179	1973	41	332	48	0	38	18	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	73	0	0	0	0	2	0	12	1	2542	5	0	1029	1	0	0	0	0	16	10	0	29	4	0	75	94	179	280	0	15	7	0	61	0	0	0	1	80	1	71	195	0	0	127	0	0	0	0	0
HSM7J4OL	115	88	0	46	551	34	2	0	0	116	746	0	70	141	4	0	309	1635	3	188	2825	38	35	22	0	23	34	4	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	7	0	88	0	0	0	0	0	0	2	5	1359	0	0	522	6	0	1	0	9	7	5	0	4	12	0	71	66	106	404	0	20	0	0	4	0	0	1	11	50	1	23	78	0	0	103	0	0	0	0	0
HSM7J4ON	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4944	1	2523	929	3	0	0	0	0	9	0	0	0	1	4	15	0	6	0	23	3	0	2	0	1	0	0	281	0	0	0	0	6	0	20	0	0	0	0	0	646	11	0	3	1	0	7	0	0	0	0	0	0	2	0	272	118	0	3	0	3	51	43	0	0	0	27	0	20	0	0	0	0	0	0	16	5
HSM7J4OP	0	0	0	0	0	0	0	4	6	0	0	0	0	0	10	0	1	3500	1	2643	1350	2	0	0	0	0	31	5	0	0	2	4	13	48	13	0	15	19	0	2	0	0	0	0	584	0	0	0	0	3	4	71	0	0	3	0	0	461	40	0	9	0	0	28	0	0	0	0	14	0	0	0	678	0	0	0	0	16	197	112	0	0	0	33	0	24	0	0	5	0	0	1	41	8
HSM7J4OT	0	0	0	1	21	1	0	0	0	0	2	0	0	1	0	2	4	30	0	15	10	0	0	4	1	111	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	7	0	0	0	0	0	0	0	95	4	0	59	0	2323	0	0	0	0	0	0	0	0	0	0	2	4	6	0	0	0	0	2	0	0	0	0	5	0	3	4	10	9	4	0	0	2855	9	4387
HSM7J4OV	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	26	0	0	2	6	0	0	0	18	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8233	0	0	0	0	149	0	39	0	0	1	0	0	589	2	910
HSM7J4OX	2692	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	89	1	109	962	3	0	0	0	0	0	0	0	0	1	27	0	10	2	2	165	52	0	111	0	12	0	0	51	0	57	0	4	325	0	151	0	0	0	0	0	0	56	0	0	0	0	0	30	0	0	0	6	0	0	0	44	154	0	0	0	0	4307	0	0	0	0	262	5	42	1	0	17	0	22	9	90	119
HSM7J4OZ	0	22	0	173	0	0	6	0	0	0	0	0	862	0	0	0	1404	4	1437	884	10	0	358	0	0	12	16	0	8	152	0	0	0	0	15	0	0	0	604	2	1	0	0	0	25	0	4	17	0	0	0	171	0	0	12	0	0	890	2	66	0	3	0	0	7	0	2	0	51	100	19	16	1435	0	3	0	0	0	578	0	0	0	329	1	1	5	0	0	30	0	12	5	72	178
HSM7J4P2	0	65	0	623	0	0	5	1	0	0	27	0	1196	0	0	0	1486	0	1342	1251	0	0	593	0	0	29	17	2	24	0	0	0	0	0	20	0	10	0	10	3	10	0	0	0	19	0	4	0	1	0	0	2	0	0	401	0	0	449	3	21	0	4	0	0	2	0	2	2	20	190	126	2	1753	0	10	0	0	0	74	0	18	0	34	1	1	21	0	0	53	0	2	1	59	10
HSM7J4PA	61	157	0	25	682	248	7	0	5	21	577	0	44	174	5	0	322	379	2	88	3050	36	592	0	0	0	27	0	3	0	0	0	0	3	0	0	0	0	18	0	0	0	0	2	0	95	0	0	0	0	0	0	0	39	1160	0	0	850	0	0	0	0	0	34	8	0	3	17	0	116	46	208	414	0	22	0	0	22	66	32	0	2	10	4	2	162	0	0	159	0	0	0	0	0
HSM7J4PO	1262	108	0	191	0	0	4	3	1	0	0	0	0	0	767	1	169	676	97	433	2	47	0	0	0	7	0	0	150	0	1	2	2	0	305	0	1	2	0	40	0	0	2	34	798	0	20	0	0	0	0	0	7	29	694	0	0	703	0	2	20	0	0	0	38	0	5	10	0	0	21	0	0	1161	192	0	71	41	0	14	40	149	0	0	10	97	0	0	1565	0	0	0	1	3
HSM7J4PQ	272	164	0	258	0	0	0	0	1	0	0	0	3	0	2110	0	175	3370	182	749	1	264	0	0	0	1	0	0	69	0	0	0	0	0	170	0	0	0	0	7	0	0	0	12	74	0	8	7	1	5	1	0	25	15	588	0	0	115	0	0	4	0	0	0	16	0	0	11	0	0	36	0	0	808	85	0	0	18	0	1	0	76	0	0	6	68	0	0	224	0	0	0	0	0
HSM7J4PS	202	136	0	362	0	0	2	0	0	0	0	0	0	0	3322	0	562	1544	347	646	0	214	0	0	0	1	0	0	39	0	0	0	1	0	102	0	0	0	0	11	0	0	0	12	107	0	6	0	0	0	0	0	14	6	515	0	0	404	0	0	5	0	0	0	13	0	2	6	0	0	20	0	0	688	50	0	0	49	0	28	94	27	0	0	3	34	0	0	426	0	0	0	0	0
HSM7J4PU	128	179	0	411	0	0	0	0	0	0	0	0	0	0	3453	0	712	1754	359	1060	0	42	0	0	0	1	0	0	28	5	0	0	0	0	6	0	0	0	0	7	0	0	0	22	22	0	0	0	0	0	3	0	0	19	84	0	0	303	0	0	2	0	0	0	4	0	0	5	8	0	18	0	0	975	35	0	0	0	0	17	57	12	0	0	0	19	0	0	249	0	0	0	0	1
HSM7J4PW	544	444	0	753	0	0	1	0	0	0	0	0	0	0	960	1	373	1135	425	716	1	31	0	0	0	1	0	0	56	0	0	0	0	0	185	0	0	0	0	19	0	0	2	28	91	0	13	7	0	0	0	0	4	70	161	0	0	939	6	1	6	0	0	1	70	0	2	8	0	0	39	0	0	1174	74	0	0	10	2	85	235	91	0	0	5	254	3	2	960	0	0	3	3	3
HSM7J4PY	17	85	0	165	0	0	3	0	0	0	0	0	0	0	2526	0	154	2471	303	667	2	211	0	0	0	0	0	0	38	0	0	0	0	0	228	0	0	0	0	5	0	0	0	9	141	0	5	3	0	0	0	0	23	31	1132	0	0	461	0	0	2	1	0	0	44	0	3	9	0	0	15	0	0	565	58	0	0	2	0	134	0	58	0	0	6	62	0	0	362	0	0	0	0	0
HSM7J4Q1	0	168	0	1579	0	0	26	0	0	0	634	0	522	0	34	0	1269	0	269	486	0	25	875	0	0	43	11	0	7	0	0	0	0	3	0	0	0	0	44	0	2	0	0	1	17	3	5	0	0	0	0	0	2	0	462	14	13	1916	0	12	0	0	0	0	3	0	5	2	0	329	65	8	744	0	2	0	0	4	83	0	0	0	0	0	1	4	1	1	151	0	11	6	47	89
HSM7J4Q7	0	112	0	2318	0	0	2	3	0	0	376	0	686	0	5	0	1208	0	355	417	0	22	292	0	0	89	21	2	23	0	1	6	0	0	77	0	0	0	35	2	4	0	0	0	41	7	3	1	0	0	0	152	11	0	997	9	4	1231	0	15	0	1	0	0	5	0	1	5	0	143	82	4	699	0	9	3	0	130	5	7	0	0	41	0	3	15	0	1	262	0	9	0	43	3
HSM7J4Q9	0	108	0	2087	0	0	0	0	0	0	934	0	742	0	21	0	1403	0	151	1432	0	28	337	0	0	2	23	2	18	0	1	0	0	0	0	0	0	0	7	0	1	0	0	0	27	1	1	6	0	0	0	7	4	0	159	127	10	460	0	9	0	1	0	0	0	0	0	3	0	300	53	7	1301	0	5	0	0	40	43	1	0	0	40	0	1	9	0	0	85	0	0	0	1	1
HSM7J4QB	0	0	0	0	0	0	0	0	0	0	333	0	0	0	2036	0	19	1	248	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	2	16	23	0	0	11	0	0	0	0	246	0	0	0	0	1817	0	0	1240	5	470	0	0	0	6	4	0	0	1	0	0	0	0	0	1	0	0	0	0	1375	0	0	0	0	427	0	44	0	0	27	483	13	14	376	749
HSM7J4QD	0	0	0	0	0	0	0	0	0	0	105	0	0	0	376	0	2	1	427	4	13	0	0	0	0	65	0	0	0	0	0	0	0	0	1	0	0	0	0	7	15	0	0	0	5	0	0	0	0	18	79	0	0	0	3078	0	0	2113	0	59	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	88	0	0	602	0	0	0	0	31	2	0	6	11	7	2528	64	26	180	74
HSM7J4QF	0	0	0	0	0	0	0	1	2	0	629	0	0	0	3047	0	0	0	1653	0	0	0	0	0	0	13	0	0	0	0	0	2	0	2	15	0	2	1	0	3	15	2	0	0	116	0	0	0	0	6	0	0	0	0	2703	0	0	790	44	50	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	2	0	0	254	0	0	0	49	31	13	62	3	2	14	405	6	1	34	14
HSM7J4QH	0	0	0	0	0	0	0	0	0	0	79	0	0	0	312	0	0	0	97	0	0	0	0	0	0	75	0	0	0	3	0	0	0	5	3	0	0	0	0	0	14	21	0	0	0	0	0	0	0	0	4	0	0	0	4768	0	0	1612	0	424	0	0	0	1	4	0	0	0	334	0	0	0	0	1	0	21	0	0	314	78	0	0	0	29	43	89	30	105	38	867	3	2	257	368
HSM7J4QJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1503	0	0	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6185	0	0	45	0	46	0	0	0	0	0	0	0	512	0	0	0	0	0
HSM7J4QL	0	0	0	0	0	0	0	1	0	0	1273	0	0	0	2367	0	0	1	1258	0	1	0	0	0	0	93	0	0	0	0	0	2	0	3	11	0	1	5	0	6	9	4	0	0	47	0	0	0	0	8	0	0	0	0	1451	0	0	1727	41	80	0	0	0	0	15	0	0	15	77	0	0	0	0	1	0	2	0	0	751	131	0	0	4	20	11	57	3	2	31	376	15	1	74	25
