species,betweenness,degree,eigenvector,keystone_score,condition
Roseburia_intestinalis,0.0017078093463747865,0.35964912280701755,0.06906629076486395,0.12256189966826546,ICI
Eubacterium_siraeum,0.00776276975624903,0.35964912280701755,0.05147915913722452,0.1220719535476747,ICI
Parabacteroides_merdae,0.006365471200124204,0.3333333333333333,0.06313906767936006,0.11581054913593411,ICI
Phascolarctobacterium_faecium,0.0009315323707498836,0.3421052631578947,0.05879617544416745,0.11485658022157684,ICI
Clostridium_bolteae,0.005822077317186772,0.3333333333333333,0.054118856426243575,0.11373480994384211,ICI
Holdemanella_biformis,0.014671634839310665,0.3157894736842105,0.04152350015595519,0.11037735955610951,ICI
Eggerthella_lenta,0.007141748175749107,0.32456140350877194,0.041566857432472,0.10925266662700053,ICI
Streptococcus_parasanguinis,0.015991305697873,0.3157894736842105,0.03207069522317682,0.10914663399883501,ICI
Dielma_fastidiosa,0.008539046731873933,0.2982456140350877,0.054458595748837525,0.10463492672623079,ICI
Butyricimonas_virosa,0.0038037571805620246,0.3070175438596491,0.043516539682369855,0.10271044968464971,ICI
Hungatella_hathewayi,0.0012420431609998447,0.2982456140350877,0.053127929503328265,0.10072029169169189,ICI
